,entropy,mean,variance,skewness,kurtosis,correlation,energy,label
70,3.6112385,75.48611111111111,75.48611111111111,-0.26400520007227957,-1.398394630675099,0.6709087208396076,0.2460490129669431,Parasitized
71,1.8974615,40.43454790823212,40.43454790823212,0.9722985311368552,-0.9058000659528616,0.8788015902255462,0.666923070838249,Parasitized
72,2.4836183,114.12357251617814,114.12357251617814,-0.7703858064580571,-1.38648042900381,0.9623759320691605,0.3298328846448444,Parasitized
73,3.1129923,81.91960784313726,81.91960784313726,-0.5461430307116278,-1.5959589250153712,0.8214131027378507,0.30080185289970945,Parasitized
74,2.207327,45.22527472527472,45.22527472527472,0.7117740998484904,-1.3335002132187435,0.868920587311387,0.6042564740720613,Parasitized
75,3.3837082,102.08418367346938,102.08418367346938,-1.2282492845177393,-0.3241172550167577,0.7948387772714468,0.18521352768748395,Parasitized
76,3.0084462,62.69922480620155,62.69922480620155,0.012237804869131372,-1.8276720499364716,0.8400013005021777,0.42303634831633186,Parasitized
77,1.5043368,28.89140950792327,28.89140950792327,1.2622802527408497,-0.32996646100674853,0.8769230615773218,0.7381360887008089,Parasitized
78,2.2283697,53.04195121951219,53.04195121951219,0.47223541422923715,-1.7087434018772014,0.8213100199792877,0.550253030385666,Parasitized
79,2.0602756,43.87650323774283,43.87650323774283,0.7422689525359933,-1.3501803647814095,0.9064361070805488,0.6297516548675091,Parasitized
80,2.7605991,49.88827838827839,49.88827838827839,0.2821401704298219,-1.6633075927326433,0.7439784039085577,0.45456063382400946,Parasitized
81,2.434528,44.783993783993786,44.783993783993786,0.6125001486933344,-1.42248618493869,0.8632015222545389,0.5672656930582997,Parasitized
82,1.815218,28.912280701754387,28.912280701754387,1.255220962062043,-0.1043695653006913,0.8107495025032764,0.6916153250185643,Parasitized
83,1.9647522,37.073495370370374,37.073495370370374,0.9728253608440716,-0.8927688966705709,0.8660938272924062,0.6644364070249807,Parasitized
84,2.566753,53.5267947421638,53.5267947421638,0.3161664349408613,-1.7662347653174704,0.8248704329731003,0.49944265384461084,Parasitized
85,3.0449176,64.15873015873017,64.15873015873017,0.1308543295106294,-1.763932730550941,0.7397345872308455,0.39876057497616896,Parasitized
86,1.5745387,26.155228758169933,26.155228758169933,1.4752718716201039,0.4313073865369996,0.8066811828892632,0.7390190297395552,Parasitized
87,3.4893882,75.04545454545455,75.04545454545455,-0.4772294886718059,-1.4394710638626078,0.7540109814260567,0.26451057903394504,Parasitized
88,2.0951307,42.41310541310541,42.41310541310541,0.8252152157790902,-1.1875386854351035,0.8397563564029538,0.6302824898774206,Parasitized
89,0.8069985,12.378605935127673,12.378605935127673,2.78547837272605,6.198227205479089,0.8840513507896316,0.8868092591509489,Parasitized
90,3.777153,72.73571428571428,72.73571428571428,-0.39573249484216133,-1.2884894794570683,0.6816209384998183,0.21600462582872423,Parasitized
91,3.906744,97.9875,97.9875,-0.8785057774365218,-0.6553395328601068,0.5300929583082198,0.12929896450560702,Parasitized
92,3.9136424,91.72664359861592,91.72664359861592,-0.9520107072845851,-0.16057462060763283,0.5776096662531464,0.11701345928558492,Parasitized
93,2.9573743,62.0586011342155,62.0586011342155,-0.011012387282789906,-1.7965886151798898,0.7613813094659984,0.390630033439426,Parasitized
94,2.3694386,63.67910447761194,63.67910447761194,0.1686721207856313,-1.9316292002484956,0.8976451509438306,0.5018430432785993,Parasitized
95,1.85533,41.36907020872865,41.36907020872865,0.8471601675873772,-1.21035390994837,0.9076250399850507,0.6608123423845405,Parasitized
96,2.2724724,54.18455743879473,54.18455743879473,0.3757377587181121,-1.803212325581588,0.875397223394524,0.5506823838960164,Parasitized
97,1.7232059,35.613787375415285,35.613787375415285,1.1105674324599304,-0.6400847891288008,0.8056330669003334,0.6940307203893012,Parasitized
98,2.483146,60.844628099173555,60.844628099173555,0.151110418762443,-1.92275202711506,0.8864514377636736,0.49458754083233486,Parasitized
99,3.5251381,89.70480549199085,89.70480549199085,-0.5734466879664295,-1.3780758650040936,0.7586826539132706,0.25371261746273593,Parasitized
100,2.4854052,62.189625850340136,62.189625850340136,0.24266527758802883,-1.8732539059406703,0.8986598478119933,0.5154407397985978,Parasitized
101,1.9670341,41.75234042553191,41.75234042553191,0.8289049583196656,-1.1782942217693226,0.8353577202561618,0.6273176310354582,Parasitized
102,2.82182,80.89202898550725,80.89202898550725,-0.16904146379288112,-1.8908530448687704,0.8879244355515478,0.4118441604390847,Parasitized
103,1.8326045,49.31772479172651,49.31772479172651,0.7864205619090734,-1.325110984583154,0.9013155399156283,0.651483352946128,Parasitized
104,4.181047,83.84782608695652,83.84782608695652,-0.998058141524151,0.33309556834141185,0.6951009565079056,0.09146575315727705,Parasitized
105,3.019175,65.59569377990431,65.59569377990431,0.07093456279241026,-1.7427626932632623,0.7546655116392562,0.39728856582324534,Parasitized
106,3.726839,84.1654411764706,84.1654411764706,-0.4697990896178968,-1.1565051752860465,0.6255155989203975,0.1888783969333841,Parasitized
107,2.593496,113.85569895817136,113.85569895817136,-1.0300713605801115,-0.9063512519086419,0.9494150716718482,0.2853232349490804,Parasitized
108,2.5937774,49.57471264367816,49.57471264367816,0.5645708118249934,-1.4340868181103141,0.8202770341276737,0.530192274358195,Parasitized
109,2.1624568,47.486373165618446,47.486373165618446,0.7353072570401328,-1.331471315643406,0.8404113748626915,0.601856307388866,Parasitized
110,4.00761,95.1951871657754,95.1951871657754,-0.9569680355010821,-0.29111629768858904,0.5972795830443148,0.12869035969211504,Parasitized
111,3.7143905,99.84656084656085,99.84656084656085,-1.102888330970406,-0.3971631959276629,0.6836978588196129,0.1544431232727196,Parasitized
112,3.6149838,108.73262032085562,108.73262032085562,-1.5047885620648378,0.5787126249471313,0.7503016524997832,0.1347743610500774,Parasitized
113,3.5672963,93.57792207792208,93.57792207792208,-0.8524450562001773,-0.8709312069988271,0.6156035830343336,0.1674386881390149,Parasitized
114,3.5898702,83.13299232736573,83.13299232736573,-0.4598287476795273,-1.397826474916237,0.7256081088499546,0.24585848648920797,Parasitized
115,4.0353203,84.65775401069519,84.65775401069519,-0.6783204024718453,-0.7878998180010304,0.7025411732969097,0.15088395916316336,Parasitized
116,3.533779,77.49473684210527,77.49473684210527,-0.5059582745022595,-1.3531883491760426,0.6233835555385701,0.22558223706447356,Parasitized
117,3.7088058,92.56082564778217,92.56082564778217,-0.6614953183390652,-1.289036394846538,0.9513906610734534,0.2696273520352596,Parasitized
118,2.456855,92.52828989192625,92.52828989192625,-0.5089701525235175,-1.7232289359773674,0.929304954251861,0.3585498308903644,Parasitized
119,2.887708,88.57008440570084,88.57008440570084,-0.7005412560269032,-1.4532083117679384,0.893176085474699,0.2992609084543391,Parasitized
120,3.0294292,62.184439359267735,62.184439359267735,0.0010600917571794443,-1.829204697245163,0.9191698508554502,0.4294000347392493,Parasitized
121,3.0483048,84.29667721518987,84.29667721518987,-0.6086349682955048,-1.555732110327442,0.9426078889358053,0.32624362325650763,Parasitized
122,3.7316864,67.89035087719299,67.89035087719299,-0.4820849434002245,-1.0985521764284722,0.7831673273694907,0.22864499706438166,Parasitized
123,3.89653,79.60014619883042,79.60014619883042,-0.6478412771247748,-1.065407135218352,0.8310597344454551,0.21642921503030071,Parasitized
124,1.8173215,37.645434782608696,37.645434782608696,0.8733220152617472,-1.1763189523945925,0.9306806506952036,0.6745441725849489,Parasitized
125,2.6981192,126.49402133465641,126.49402133465641,-1.0363121501056236,-0.9045666817228395,0.9624572577134548,0.28194399268442843,Parasitized
126,3.4568775,80.90202702702703,80.90202702702703,-0.488381225063126,-1.5217025453039705,0.837986665101164,0.29655275901652906,Parasitized
127,1.947061,40.53928571428571,40.53928571428571,0.7733265010022796,-1.3084572950805011,0.8177442021712663,0.6240642995717669,Parasitized
128,1.582221,27.138039215686273,27.138039215686273,1.4925883996672749,0.49376512724465504,0.820153146914776,0.7402873758784789,Parasitized
129,3.2141862,65.55401234567901,65.55401234567901,-0.015925293301666067,-1.711209360908811,0.6339058546828704,0.33626601423492974,Parasitized
130,2.905974,60.174632352941174,60.174632352941174,0.19702200650971743,-1.7100316301056349,0.8392971494720034,0.4496899758502132,Parasitized
131,3.4448984,76.91282051282052,76.91282051282052,-0.3049889622226526,-1.503070288223971,0.6391912249350433,0.26650475728194145,Parasitized
132,3.2761245,73.7192513368984,73.7192513368984,-0.1643625850936082,-1.7411467454950118,0.6474395440235355,0.3110341394840552,Parasitized
133,1.7207897,29.251234567901236,29.251234567901236,1.2990476363041508,-0.06362531818793826,0.8514082637166299,0.7195890724647724,Parasitized
134,2.8370724,61.166666666666664,61.166666666666664,-0.003543966008963253,-1.8498334117004585,0.7382785471630933,0.3996314661476136,Parasitized
135,1.3400333,27.63456790123457,27.63456790123457,1.5606242449139986,0.5521254928470034,0.8683593493166925,0.780397789916415,Parasitized
136,2.0012355,42.69224924012158,42.69224924012158,0.8081544764311078,-1.2199491196828687,0.8703096917206875,0.6292068751197404,Parasitized
137,2.4637332,49.20875420875421,49.20875420875421,0.44627696024573943,-1.6499304165847262,0.854987136070216,0.5395878477473701,Parasitized
138,2.4499855,127.76752835020119,127.76752835020119,-1.0118151612024995,-0.9634915945240548,0.9575924136463735,0.28806466333856007,Parasitized
139,1.5615752,36.51447555766492,36.51447555766492,1.1851761240856966,-0.5296779756405656,0.8781375319820388,0.7221929988225647,Parasitized
140,2.6980386,52.73182957393484,52.73182957393484,0.4252750152982898,-1.6080104687547372,0.7831701926638966,0.49648832602219295,Parasitized
141,2.2471921,47.28936170212766,47.28936170212766,0.64187898622072,-1.4421040404066054,0.8231169860067808,0.5898197475445974,Parasitized
142,3.0805006,73.07554945054945,73.07554945054945,-0.30266491222646213,-1.7745053046424926,0.8343905835755207,0.3491481760335084,Parasitized
143,3.2186382,92.66071428571429,92.66071428571429,-0.4698612065550918,-1.622247486168286,0.8923711876091862,0.33110349207200623,Parasitized
144,1.3513306,25.53676470588235,25.53676470588235,1.5045531225878823,0.3873509065149592,0.8444666756310493,0.7685030566924568,Parasitized
145,3.1607058,69.35686274509804,69.35686274509804,-0.1809267729374539,-1.6840168614345277,0.7172468495395691,0.3317148206249191,Parasitized
146,3.69459,85.03246753246754,85.03246753246754,-0.8713612380667264,-0.5747458061013706,0.5184593204642252,0.14151151968684964,Parasitized
147,3.7927809,88.375,88.375,-0.9687315893073191,-0.3898757238442485,0.4519273796073354,0.11231676582009764,Parasitized
148,3.2751167,67.73913043478261,67.73913043478261,-0.3378368451236456,-1.5539117983510682,0.7793208229905729,0.308974169548762,Parasitized
149,3.5314426,83.46153846153847,83.46153846153847,-0.9028558193835681,-0.7772600461442805,0.60501692691127,0.1672358377973662,Parasitized
150,1.3022891,23.381903642773207,23.381903642773207,1.6862532337755993,1.032024691118231,0.8440539420593289,0.7886578856131594,Parasitized
151,3.6657763,83.49659863945578,83.49659863945578,-0.7481834077983428,-0.9801501957451131,0.5388997258790167,0.16332232094950885,Parasitized
152,3.7407265,76.47916666666667,76.47916666666667,-0.6899815061550085,-0.758746545443429,0.6372213089152704,0.16539217223653335,Parasitized
153,3.7861416,86.4423076923077,86.4423076923077,-0.6650864791711246,-0.975425512862969,0.7567621661060256,0.19326412085062056,Parasitized
154,3.8070438,87.74553571428571,87.74553571428571,-0.6651772768309345,-0.9579094595457405,0.6564817381522088,0.17317234805683981,Parasitized
155,3.7522035,78.52173913043478,78.52173913043478,-0.37315411920816743,-1.295329976850661,0.7037174966330604,0.2173604991281786,Parasitized
156,3.683385,81.69548872180451,81.69548872180451,-0.5605090977377902,-1.175788654942883,0.6248290247899538,0.19571579834377292,Parasitized
157,3.8216698,82.72222222222223,82.72222222222223,-0.8512015637138914,-0.33650207419661937,0.6499069190187654,0.14211459817964925,Parasitized
158,3.6039977,89.20774193548387,89.20774193548387,-0.7960507269174357,-1.0873866171214583,0.7252681285255279,0.21420654622220217,Parasitized
159,3.5386362,83.575,83.575,-0.576849802313695,-1.2871339571000564,0.6031725935321209,0.2122818841917724,Parasitized
160,3.885581,85.29523809523809,85.29523809523809,-0.8011959056362649,-0.4103007044037943,0.5830147410368194,0.12340190431069208,Parasitized
161,1.1890535,19.320997807017545,19.320997807017545,1.9918891655004376,2.2467337457944687,0.8860043630337516,0.8205887960618412,Parasitized
162,0.81741965,12.46808510638298,12.46808510638298,2.682296713586757,5.564324658684107,0.8689425773055282,0.8841923580375328,Parasitized
163,1.6210825,31.204225352112676,31.204225352112676,1.209019260177481,-0.40998014407319605,0.8185300404722423,0.7164382653132074,Parasitized
164,3.3067687,84.76543209876543,84.76543209876543,-0.5354488284358129,-1.5107087576432812,0.6276164301720069,0.24615995591157225,Parasitized
165,1.6614497,30.611408199643495,30.611408199643495,1.2350669076820626,-0.3221257877635737,0.8690145207909299,0.7213612779483192,Parasitized
166,1.3282495,20.930332681017614,20.930332681017614,1.7314512159863116,1.269536222373115,0.83931117938317,0.7877150767529378,Parasitized
167,3.601767,96.388,96.388,-1.0093565308628383,-0.7309400978655662,0.6937378253713352,0.1771113238972358,Parasitized
168,3.0619876,62.86,62.86,-0.28073976498847647,-1.7150803150258538,0.7612942715005948,0.3302433074155277,Parasitized
169,3.5508103,92.25281803542673,92.25281803542673,-0.7072566367756924,-1.2277132732867173,0.7585946646812897,0.2348769212853436,Parasitized
170,3.749443,97.98181818181818,97.98181818181818,-0.7189880974250947,-1.1208057985555584,0.6939830621740126,0.1929140677853916,Parasitized
171,3.8793619,94.9325,94.9325,-0.9004007132316718,-0.6807105765111681,0.7251864608754586,0.17531135736785755,Parasitized
172,3.643927,80.6475,80.6475,-0.43025132264261307,-1.3859646005552426,0.6848444709156957,0.23182552661914468,Parasitized
173,3.937467,86.2984126984127,86.2984126984127,-0.8069352937662476,-0.6676834039893969,0.6948938835996918,0.15297058540778358,Parasitized
174,3.5040615,79.35454545454546,79.35454545454546,-0.5522524227457959,-1.3583452330912231,0.7532383809402288,0.259562033008666,Parasitized
175,3.7108028,85.6783088235294,85.6783088235294,-0.8189428670577439,-0.9523965436556794,0.6240621427482091,0.16882390417271242,Parasitized
176,1.3720822,23.297101449275363,23.297101449275363,1.6207414672198943,0.8165629630741345,0.9126454170887486,0.7861518464679876,Parasitized
177,3.5748177,85.54700854700855,85.54700854700855,-0.5669221240272393,-1.369995853155439,0.7709917639025672,0.24927054071657928,Parasitized
178,3.5117447,82.05113636363636,82.05113636363636,-0.6969997637161509,-1.2478875915063319,0.7051955209754796,0.2270547051444737,Parasitized
179,2.8474197,60.94444444444444,60.94444444444444,0.09673019642432841,-1.806386709403886,0.8039293860221569,0.4225120904839402,Parasitized
180,3.37213,53.09832338732595,53.09832338732595,0.10768162927043004,-1.4494812591307904,0.8471492959982381,0.3741939192101433,Parasitized
181,3.1087794,70.42045454545455,70.42045454545455,-0.27046813707266676,-1.695272343954305,0.701205981350238,0.318772899751785,Parasitized
182,3.6884303,76.40196078431373,76.40196078431373,-0.5005765963526759,-1.1940484134716465,0.631694760804802,0.1957729910973674,Parasitized
183,2.047712,44.69604700854701,44.69604700854701,0.7788997353441366,-1.2926220050348094,0.8346706889424746,0.6297317357766024,Parasitized
184,2.6106415,44.770938552188554,44.770938552188554,0.4654768342164386,-1.5612254212465897,0.8856464883092828,0.5416491821414636,Parasitized
185,1.9932343,40.826510721247566,40.826510721247566,0.8251514568619843,-1.1584936391119292,0.8929755396245049,0.6320280895454952,Parasitized
186,0.76073873,11.380798274002158,11.380798274002158,3.030994891459335,7.722640544641989,0.8662590110828315,0.8963049944343836,Parasitized
187,3.0009499,54.85897435897436,54.85897435897436,0.33496441567003726,-1.5541745955378878,0.7649266303810408,0.446624768917406,Parasitized
188,3.2886078,60.81453634085213,60.81453634085213,-0.028920993601447426,-1.5991103132489612,0.6978882789133529,0.3358331929961741,Parasitized
189,2.1780925,47.142857142857146,47.142857142857146,0.6139732728463397,-1.5161762838626782,0.8608322039298122,0.5882264332487818,Parasitized
190,3.9794722,83.12307692307692,83.12307692307692,-0.3501918876901995,-1.1511263619364165,0.7261961362596159,0.17171910980120242,Parasitized
191,2.933615,62.151595744680854,62.151595744680854,0.1379160236607035,-1.8101331408019123,0.8617053737185171,0.45073441275690307,Parasitized
192,0.89403343,15.234375,15.234375,2.492887726373086,4.441800388830204,0.8862204770909633,0.8690091541180284,Parasitized
193,1.9587066,40.69131097560975,40.69131097560975,1.0017485222131386,-0.8434120905165328,0.8692147391398616,0.6595320006625511,Parasitized
194,2.324652,59.73674242424242,59.73674242424242,0.3634736015176997,-1.8025225305144448,0.8585055961523869,0.5402089859807573,Parasitized
195,3.6666422,92.08042328042328,92.08042328042328,-1.0773779558303545,-0.48481682052979336,0.736840047384573,0.16870010991727516,Parasitized
196,2.7298722,66.05892255892256,66.05892255892256,0.08937336053256928,-1.8932389179381401,0.8739752280600261,0.4655662519274278,Parasitized
197,3.6988425,81.62175324675324,81.62175324675324,-0.4948797876168097,-1.384646146372673,0.8007431769432107,0.23647955851612687,Parasitized
198,2.61905,56.09388335704125,56.09388335704125,0.3459098830488298,-1.7539428410888607,0.8387684607244652,0.5096099895747712,Parasitized
199,2.2998827,44.83111954459203,44.83111954459203,0.6719835616921539,-1.3971045839584655,0.8664934244456868,0.5912175482731007,Parasitized
200,2.6801343,53.38333333333333,53.38333333333333,0.4191746321216758,-1.6062301088543136,0.7940243480537541,0.4960230526917604,Parasitized
201,3.0551677,63.48757763975155,63.48757763975155,0.10232226410590459,-1.7526860878025012,0.8325757712735045,0.43423263977520865,Parasitized
202,3.0821576,80.88689217758986,80.88689217758986,-0.2036307808336965,-1.843551044741387,0.8200669180665273,0.37420973307325334,Parasitized
203,2.9164155,61.57837301587302,61.57837301587302,0.1644463497373305,-1.75764920091954,0.7794450001798742,0.4323052510857269,Parasitized
204,1.559533,26.863039399624764,26.863039399624764,1.476293943751292,0.41245174944836105,0.854181272562138,0.7462352090189039,Parasitized
205,2.8752816,64.0594512195122,64.0594512195122,0.21392710587557573,-1.777572591803024,0.8658935565620972,0.4707444548763958,Parasitized
206,2.0074353,38.515099715099716,38.515099715099716,0.939862073462855,-0.9625724544135417,0.8583141808791829,0.6586415845601337,Parasitized
207,1.6705849,34.74847228284592,34.74847228284592,1.1172662679074898,-0.6664613910742516,0.8865860393817994,0.7059255890187813,Parasitized
208,3.725237,88.0375,88.0375,-0.8403335098176719,-0.8915927609887055,0.6924719022740319,0.18164064762379187,Parasitized
209,1.6066035,31.990853658536587,31.990853658536587,1.204688711726329,-0.4605009686899102,0.9274348077768436,0.7295333564354881,Parasitized
